> GMT_XY
-27.1528 99.1491
-27.2363 99.1049
-27.3449 99.0498
-27.42 99.0168
-27.5535 98.9839
-27.7036 98.9623
-27.8537 98.9407
-27.9045 98.7631
-27.9381 98.6965
-28.0301 98.608
-28.1556 98.4973
-28.2727 98.4089
-28.456 98.4096
-28.5394 98.41
-28.6726 98.4328
-28.731 98.4219
-28.8229 98.3778
-28.8564 98.3446
-28.8983 98.2781
-28.9074 98.1114
-28.908 97.9558
-28.9085 97.8336
-28.9088 97.7669
-28.9258 97.6891
-28.9427 97.6336
-29.0844 97.6453
-29.1927 97.6569
-29.3177 97.6797
-29.4593 97.7025
-29.6339 97.8033
-29.8337 97.8709
-29.9337 97.8602
-30.0088 97.8605
-30.2093 97.7502
-30.3932 97.6288
-30.4936 97.5514
-30.5689 97.4962
-30.661 97.4077
-30.6866 97.2855
-30.7205 97.1412
-30.7458 97.0968
-30.7711 97.0191
-30.7631 96.9413
-30.7467 96.8856
-30.7469 96.8412
-30.7724 96.7412
-30.8312 96.6304
-30.915 96.5307
-30.9654 96.4642
-30.9906 96.4088
-31.0246 96.2756
-31.0417 96.1756
-31.0505 96.0756
-31.0511 95.9422
-31.0513 95.8978
-30.9521 95.7083
-30.9443 95.5972
-30.9119 95.3858
-30.8873 95.2857
-31.0208 95.2752
-31.2125 95.2871
-31.4459 95.2993
-31.6543 95.3336
-31.8623 95.4346
-31.9788 95.4907
-32.0287 95.5132
-32.0871 95.5024
-32.0876 95.4023
-32.0628 95.3466
-32.0048 95.2686
-32.0634 95.2133
-32.1887 95.1694
-32.3224 95.1256
-32.4059 95.0926
-32.523 95.0265
-32.5983 94.9712
-32.6653 94.9049
-32.7073 94.8495
-32.7162 94.7273
-32.7252 94.5939
-32.7173 94.4939
-32.7013 94.3604
-32.7101 94.2604
-32.7524 94.1383
-32.7111 94.0492
-32.6365 93.9488
-32.5453 93.8261
-32.4956 93.7592
-32.5463 93.6149
-32.7132 93.6046
-32.8132 93.6162
-32.9299 93.6501
-33.038 93.7173
-33.0961 93.7732
-33.1457 93.8512
-33.1707 93.8736
-33.2291 93.8627
-33.2875 93.8519
-33.363 93.7745
-33.4299 93.7303
-33.5052 93.6862
-33.5637 93.6643
-33.6889 93.6538
-33.814 93.6544
-33.9725 93.6552
-34.1307 93.7004
-34.2221 93.7676
-34.2552 93.8344
-34.2546 93.9456
-34.2205 94.101
-34.2532 94.2235
-34.2944 94.3348
-34.3524 94.4018
-34.4604 94.4801
-34.5686 94.5251
-34.6771 94.5146
-34.7856 94.4929
-34.8442 94.4599
-34.886 94.4378
-34.9029 94.3935
-34.8533 94.3154
-34.7868 94.2595
-34.7452 94.237
-34.7204 94.2036
-34.7206 94.1591
-34.7457 94.137
-34.7877 94.0928
-34.8794 94.0932
-34.9542 94.1381
-35.1372 94.2501
-35.295 94.3732
-35.42 94.3961
-35.5278 94.5078
-35.6189 94.6417
-35.6267 94.7417
-35.6009 94.8972
-35.5915 95.0861
-35.5991 95.2418
-35.6399 95.4087
-35.715 95.398
-35.8147 95.4652
-36.056 95.5776
-36.2558 95.6231
-36.3392 95.6236
-36.4811 95.6132
-36.6312 95.6029
-36.8313 95.604
-36.9728 95.6492
-37.0559 95.7164
-37.1475 95.7391
-37.3725 95.7625
-37.5719 95.8859
-37.6799 95.9643
-37.7212 96.0312
-37.8123 96.1429
-37.9202 96.2324
-38.0282 96.2997
-38.1949 96.3117
-38.3205 96.2235
-38.371 96.1459
-38.4387 95.9574
-38.4987 95.6687
-38.5577 95.5579
-38.6084 95.447
-38.8012 95.2591
-38.9027 95.0152
-39.0795 94.7161
-39.1973 94.5389
-39.3061 94.4617
-39.39 94.3733
-39.4489 94.2958
-39.6083 94.1189
-39.8345 93.9535
-40.1529 93.6996
-40.2981 93.1336
-40.2318 93.0554
-40.0401 93.0209
-39.9327 92.8425
-39.7496 92.7747
-39.6669 92.652
-39.5347 92.4289
-39.4095 92.4393
-39.2592 92.4496
-39.2016 92.3269
-39.0348 92.3149
-38.8683 92.2361
-38.7849 92.2468
-38.6846 92.2684
-38.6348 92.2348
-38.6353 92.1348
-38.7358 92.0686
-38.8444 92.047
-39.028 92.037
-39.0867 91.9817
-39.1969 91.6822
-39.3321 91.3829
-39.3001 91.1381
-39.2344 90.9599
-39.1766 90.8484
-39.1023 90.7035
-39.0114 90.5474
-38.9038 90.3911
-38.9052 90.1466
-38.9809 90.047
-39.0397 89.9806
-39.2489 89.8707
-39.3997 89.7826
-39.4929 89.5386
-39.4789 89.0606
-39.3801 88.8377
-39.2812 88.6148
-39.2488 88.4256
-39.241 88.3367
-39.2751 88.2146
-39.3595 88.0483
-39.3602 87.9261
-39.5028 87.8157
-39.6374 87.6387
-39.6881 87.5278
-39.765 87.217
-39.8581 87.0063
-39.8928 86.7731
-39.9436 86.6622
-40.0194 86.5515
-40.1203 86.4298
-40.2053 86.1636
-40.2659 85.8082
-40.1915 85.6744
-40.0585 85.5735
-40.0682 85.3402
-40.1204 84.9848
-40.1643 84.6182
-40.19 84.4961
-40.2 84.2182
-40.1102 83.8731
-40.0203 83.5169
-39.8898 82.9714
-39.6405 82.7477
-39.5574 82.6694
-39.2992 82.5345
-38.9908 82.4105
-38.9237 82.4546
-38.8224 82.6319
-38.8135 82.7318
-38.7714 82.7983
-38.6629 82.7755
-38.6551 82.6865
-38.6726 82.5421
-38.6562 82.4864
-38.5979 82.4527
-38.4309 82.4296
-38.3141 82.3956
-38.2225 82.3506
-38.0471 82.3385
-37.972 82.3159
-37.605 82.2027
-37.5464 82.2357
-37.605 82.2027
-37.4559 81.9684
-37.2654 81.6672
-36.9997 81.3434
-36.7674 81.0421
-36.6346 80.8635
-36.5934 80.7632
-36.4849 80.7404
-36.3849 80.6843
-36.1438 80.4496
-35.9608 80.2819
-35.8279 80.1256
-35.7195 80.0695
-35.5943 80.0354
-35.5614 79.9352
-35.3614 79.823
-35.1363 79.7107
-34.937 79.4651
-34.8628 79.2647
-34.8294 79.2534
-34.7625 79.2531
-34.7124 79.2417
-34.6041 79.1744
-34.5542 79.1297
-34.4961 79.0516
-34.3964 78.9177
-34.2721 78.717
-34.1477 78.5163
-34.1062 78.4494
-34.0397 78.3824
-33.9816 78.2932
-33.9153 78.1817
-33.8654 78.1147
-33.7486 78.0697
-33.6318 78.0247
-33.3815 77.9234
-33.248 77.856
-33.1563 77.8111
-33.0562 77.7551
-32.9481 77.6434
-32.8565 77.5651
-32.7899 77.4981
-32.7903 77.4314
-32.8407 77.3761
-32.8828 77.3207
-32.8245 77.2537
-32.7414 77.1644
-32.675 77.064
-32.6338 76.9304
-32.6012 76.7524
-32.585 76.6301
-32.4518 76.5072
-32.3352 76.4177
-32.2853 76.3619
-32.2778 76.1729
-32.2705 75.9505
-32.2627 75.8171
-32.2965 75.7505
-32.322 75.6617
-32.3148 75.4171
-32.3069 75.3059
-32.2992 75.1836
-32.2411 75.0833
-32.1577 75.0273
-32.0743 74.9713
-32.0495 74.9045
-32.0414 74.8489
-31.9074 74.9039
-31.8068 74.9479
-31.7064 74.9585
-31.5974 75.0136
-31.4631 75.113
-31.3876 75.1794
-31.3204 75.2347
-31.2617 75.2789
-31.2197 75.3009
-31.1615 75.2451
-31.1282 75.2004
-31.1453 75.1116
-31.1712 74.945
-31.1887 74.7783
-31.1894 74.6227
-31.2149 74.5227
-31.224 74.3671
-31.2077 74.2781
-31.1499 74.1
-31.1084 74.022
-31.0418 73.9661
-30.95 73.9101
-30.9 73.8654
-30.9004 73.7876
-30.8755 73.743
-30.75 73.7425
-30.5826 73.764
-30.407 73.7521
-30.2481 73.7291
-30.1313 73.6731
-29.6385 73.493
-29.4381 73.4033
-29.3463 73.3584
-29.2632 73.2135
-29.1803 73.0464
-29.1388 72.9573
-29.0804 72.9237
-28.9967 72.9234
-28.9214 72.9342
-28.8212 72.8893
-28.721 72.8555
-28.6126 72.755
-28.5377 72.6658
-28.4459 72.5987
-28.3121 72.587
-28.2285 72.5867
-28.1449 72.553
-28.0278 72.5525
-27.9023 72.5409
-27.7434 72.5403
-27.5675 72.5729
-27.4586 72.6169
-27.3329 72.672
-27.2908 72.7274
-27.2237 72.7716
-27.1318 72.7379
-27.065 72.7043
-26.9395 72.7038
-26.7138 72.6696
-26.5547 72.7023
-26.4884 72.5464
-26.4054 72.3571
-26.3555 72.2902
-26.3391 72.1901
-26.3647 72.0679
-26.3735 71.9457
-26.3824 71.8234
-26.3243 71.7009
-26.2413 71.5005
-26.175 71.3446
-26.1335 71.2555
-26.259 71.256
-26.3345 71.2118
-26.452 71.1345
-26.5693 71.0793
-26.653 71.0797
-26.8372 71.047
-27.0131 71.0032
-27.1221 70.9703
-27.181 70.8816
-27.1898 70.7816
-27.2571 70.6707
-27.3162 70.5487
-27.3835 70.46
-27.4008 70.3267
-27.4264 70.2045
-27.4857 70.0157
-27.5365 69.8603
-27.5458 69.6491
-27.538 69.5046
-27.5384 69.4045
-27.497 69.2932
-27.4053 69.1928
-27.347 69.1147
-27.2973 68.9922
-27.2139 68.903
-27.1555 68.8472
-27.0887 68.8024
-27.0304 68.7355
-26.9554 68.6574
-26.8804 68.5571
-26.814 68.4123
-26.7476 68.2786
-26.6479 68.067
-26.5564 67.911
-26.7825 67.9008
-26.9082 67.8679
-27.0257 67.8128
-27.2271 67.6913
-27.3609 67.7141
-27.4698 67.7034
-27.6122 67.6928
-27.7215 67.5821
-27.8051 67.6047
-27.872 67.6383
-27.9977 67.6054
-28.1483 67.6394
-28.3325 67.6291
-28.3336 67.3623
-28.4513 67.2293
-28.4768 67.1405
-28.511 66.9739
-28.57 66.8741
-28.7293 66.8414
-28.7467 66.6858
-28.9235 66.4531
-29.1832 66.4209
-29.2758 66.3101
-29.5697 66.1335
-29.7377 66.0008
-29.7549 65.9119
-29.9392 65.8905
-29.8393 65.7455
-29.8065 65.5897
-29.8155 65.4453
-29.841 65.3564
-29.7918 65.1228
-29.7677 64.867
-29.7686 64.6669
-29.7353 64.6111
-29.7288 64.1775
-29.4357 64.1763
-29.303 63.8422
-29.2036 63.5972
-29.1463 63.2746
-29.2318 62.8747
-29.2323 62.7413
-29.2665 62.5747
-29.1752 62.3853
-29.0921 62.2071
-29.0425 62.0624
-29.0095 61.9288
-28.8262 61.6835
-28.8017 61.5166
-28.7853 61.4387
-28.6345 61.427
-28.4589 61.3484
-28.2247 61.2252
-28.0993 61.158
-27.9405 61.0573
-27.7982 61.0011
-27.6558 60.9783
-27.4464 60.9552
-27.2368 60.9766
-26.9853 61.009
-26.692 60.9967
-26.5245 60.9627
-26.2822 60.7728
-26.0735 60.5608
-25.8063 60.293
-25.4972 60.0139
-25.4219 59.9691
-25.095 59.9791
-24.7013 59.8998
-24.5424 59.8214
-24.4253 59.7432
-24.2744 59.7427
-24.0565 59.753
-23.8887 59.7747
-23.9568 59.4858
-24.0079 59.2637
-24.0419 59.1304
-24.0342 58.9191
-24.1522 58.7417
-24.1692 58.675
-24.1948 58.5528
-24.2213 58.1749
-24.1543 58.1413
-24.0621 58.1299
-23.9118 57.9515
-23.8873 57.7735
-23.6105 57.8059
-23.3684 57.4938
-23.2519 57.2266
-23.0938 56.8481
-23.4475 56.4046
-23.2133 56.237
-23.0796 56.1031
-22.937 56.1138
-22.7696 56.0132
-22.7027 55.9462
-22.6527 55.8349
-22.477 55.712
-22.3515 55.6227
-22.2752 55.8893
-22.1997 55.8668
-22.1326 55.8777
-21.9982 55.9551
-21.9059 55.9548
-21.7887 55.8988
-21.6125 55.9094
-21.4196 55.9199
-21.126 55.9301
-20.8827 55.9627
-20.6394 56.0065
-20.4296 56.0281
-20.329 56.0389
-20.1782 55.994
-20.052 56.1159
-19.8757 56.1932
-19.8252 56.2376
-19.6155 56.2592
-19.5064 56.2922
-19.4058 56.2808
-19.2886 56.2138
-19.2133 56.1247
-19.1883 56.0801
-18.9787 56.0573
-18.8697 56.057
-18.8277 56.068
-18.5925 56.2119
-18.4665 56.2672
-18.3742 56.2891
-18.173 56.2552
-17.9886 56.2548
-17.8626 56.3323
-17.7535 56.3653
-17.7203 56.2096
-17.6365 56.1872
-17.662 56.0427
-17.6791 55.9093
-17.688 55.7426
-17.6886 55.4869
-17.664 55.2756
-17.5215 55.253
-17.3789 55.2415
-16.9931 55.2406
-16.792 55.1289
-16.5491 55.006
-16.7337 54.9842
-16.6255 54.6282
-16.5006 54.2388
-16.4007 53.905
-16.1154 53.9599
-15.8971 54.0261
-15.6957 54.059
-15.6621 54.0923
-15.6701 54.2257
-15.4768 54.4143
-15.2415 54.6028
-15.149 54.6804
-14.9562 54.6577
-14.7968 54.6351
-14.6207 54.6348
-14.5201 54.579
-14.4363 54.5788
-14.2936 54.6007
-14.2182 54.5783
-14.0254 54.5001
-13.9164 54.4665
-13.8244 54.3329
-13.665 54.3215
-13.6064 54.2992
-13.4474 54.0765
-13.2634 53.7982
-13.0793 53.5421
-12.912 53.3083
-12.7948 53.1414
-12.7448 52.9523
-12.5352 52.8741
-12.4013 52.6737
-12.2842 52.4956
-12.0662 52.3841
-11.8819 52.2392
-11.8317 52.1391
-11.7983 52.0278
-11.7566 51.8943
-11.8073 51.6832
-11.6901 51.494
-11.657 51.2049
-11.8081 51.2051
-11.8752 51.2052
-11.9511 50.9941
-12.2783 51.0614
-12.3624 51.006
-12.438 50.9616
-12.4968 50.895
-12.5725 50.8396
-12.648 50.8286
-12.7571 50.8399
-12.8495 50.829
-12.9922 50.7959
-13.0677 50.796
-13.2103 50.8408
-13.2689 50.952
-13.4199 50.9746
-13.5961 50.986
-13.6968 50.9974
-13.848 50.9421
-13.9404 50.8756
-14.0162 50.7756
-14.0751 50.7091
-14.2177 50.7316
-14.3016 50.7429
-14.3271 50.5762
-14.3022 50.4649
-14.2941 50.3093
-14.2775 50.1981
-14.2358 50.0757
-14.236 50.0089
-14.3032 49.9646
-14.2952 49.7756
-14.4131 49.6091
-14.3797 49.4978
-14.3464 49.3866
-14.271 49.3197
-14.1954 49.3529
-14.2548 49.0417
-14.1877 48.9971
-14.1374 48.9414
-14.1628 48.8748
-14.0371 48.7522
-14.0373 48.6299
-13.9367 48.563
-13.8699 48.385
-13.786 48.3515
-13.6937 48.329
-13.6772 48.1622
-13.6438 48.0843
-13.6358 47.9064
-13.4516 47.5948
-13.2675 47.3053
-13.0747 47.0937
-12.991 46.9602
-12.966 46.8601
-12.9158 46.7488
-12.8992 46.6598
-12.891 46.5708
-12.8157 46.3817
-13.1769 46.3824
-13.3029 46.3715
-13.3785 46.3494
-13.5298 46.2496
-13.7989 46.0834
-13.8912 46.1392
-14.0088 46.1394
-14.1013 46.084
-14.11 45.9395
-14.1438 45.8395
-14.2867 45.7508
-14.455 45.5955
-14.4971 45.5623
-14.6567 45.5515
-14.8499 45.5741
-14.9003 45.5409
-14.9844 45.5077
-15.0518 45.43
-15.0687 45.3411
-15.0857 45.2633
-15.1363 45.1856
-15.1867 45.1524
-15.2708 45.1303
-15.4304 45.1195
-15.6237 45.0866
-15.7077 45.0757
-15.8255 44.9759
-15.9014 44.876
-15.9771 44.8206
-16.1371 44.6431
-16.2635 44.4988
-16.3393 44.3767
-16.3565 44.2433
-16.34 44.0988
-16.3235 43.9875
-16.3237 43.9097
-16.3658 43.8542
-16.4582 43.8433
-16.5089 43.7211
-16.568 43.6212
-16.6437 43.5769
-16.6942 43.5437
-16.7532 43.4549
-16.7701 43.4104
-16.9048 43.3218
-17.0814 43.2667
-17.1571 43.2112
-17.2246 43.1225
-17.3591 43.0894
-17.2921 42.9892
-17.284 42.8891
-17.2925 42.8113
-17.2342 42.6444
-17.159 42.4663
-17.0837 42.3327
-17.1593 42.3107
-17.277 42.311
-17.2521 42.1997
-17.2607 42.0886
-17.3617 42.0554
-17.3789 41.8665
-17.3961 41.7442
-17.3796 41.5996
-17.3298 41.366
-17.2715 41.1435
-17.2382 41.0322
-17.146 40.9097
-17.0372 40.7315
-16.9199 40.5867
-16.8192 40.4975
-16.7017 40.4416
-16.6428 40.4526
-16.366 40.2296
-16.1556 40.318
-15.8948 40.4064
-15.8275 40.4396
-15.6011 40.2056
-15.6602 40.1056
-15.6771 40.039
-15.501 39.8384
-15.4507 39.7938
-15.3415 39.7825
-15.3413 39.8381
-15.2992 39.8824
-15.1815 39.8711
-15.1221 40.16
-14.988 39.9374
-14.8706 39.8482
-14.6943 39.7032
-14.6948 39.5031
-14.6865 39.4586
-14.7286 39.4142
-14.7204 39.3141
-14.645 39.1917
-14.5443 39.0692
-14.4353 38.9689
-14.3178 38.8797
-14.2254 38.8239
-14.1415 38.7459
-14.0241 38.6011
-13.9571 38.4564
-13.8481 38.3005
-13.7224 38.1001
-13.6805 38.0111
-13.6138 37.7441
-13.5552 37.6106
-13.505 37.4548
-13.2695 37.4655
-13.152 37.3874
-12.9505 37.198
-12.6313 37.0196
-12.8334 36.8754
-12.8927 36.6198
-12.9182 36.4864
-12.9521 36.3197
-12.717 36.1191
-12.5822 36.2634
-12.5233 36.2744
-12.4392 36.2409
-12.3721 36.1629
-12.2796 36.1405
-12.2293 36.0737
-12.1705 35.9847
-12.0445 35.94
-12.0027 35.762
-11.8348 35.606
-11.6413 35.5835
-11.5152 35.5388
-11.4312 35.4831
-11.3387 35.4829
-11.2547 35.4049
-11.2296 35.3048
-11.0783 35.2823
-10.9774 35.2488
-10.9018 35.1709
-10.8429 35.193
-10.7083 35.1706
-10.5656 35.0036
-10.5573 34.8924
-10.4651 34.7143
-10.3811 34.5808
-10.0445 34.6692
-9.8846 34.7135
-9.94325 34.8803
-9.9515 34.9915
-9.80837 35.0803
-9.60629 35.2134
-9.5136 35.3356
-9.4294 35.3911
-9.37052 35.391
-9.28654 35.2908
-8.84861 35.7017
-8.59592 35.9793
-8.46994 35.8346
-8.36068 35.7678
-8.30192 35.6676
-8.15067 35.534
-7.98246 35.5227
-7.88153 35.5115
-7.74699 35.478
-7.63762 35.4889
-7.49477 35.3554
-7.28453 35.3107
-7.0408 35.0992
-6.96507 35.1213
-6.83058 35.0211
-6.50253 34.9986
-6.44368 34.9652
-6.3343 34.9873
-6.25015 35.0206
-6.18283 35.0539
-5.92205 35.0536
-5.70339 34.9979
-5.49315 34.9198
-5.40906 34.8753
-5.35027 34.753
-5.1653 34.6194
-5.06439 34.5526
-5.0561 34.3858
-4.96356 34.3857
-4.92997 34.2968
-4.86276 34.1633
-4.64405 34.1187
-4.48429 33.9851
-4.26561 33.8849
-4.20671 33.8849
-4.09725 34.0405
-4.03833 34.0738
-3.93737 34.0849
-3.87841 34.2071
-3.7858 34.3183
-3.65958 34.3738
-3.44928 34.3403
-3.27258 34.407
-3.05379 34.5292
-2.84341 34.6848
-2.734 34.7959
-2.59936 34.9293
-2.50678 35.0516
-2.43098 35.3073
-2.32152 35.6186
-2.27104 35.6741
-2.14486 35.6963
-2.0187 35.6629
-1.91775 35.7407
-1.79994 35.9186
-1.71578 36.141
-1.64004 36.33
-1.50549 36.2632
-1.31206 36.1742
-1.1775 36.1409
-1.04295 35.9852
-0.96726 35.8962
-0.91681 35.8073
-0.84953 35.7516
-0.65607 35.7071
-0.53833 35.5626
-0.45422 35.4959
-0.29441 35.4069
-0.34489 35.1957
-0.2776 35.0066
-0.13459 35.0289
-0.02524 35.04
0.07571 35.0289
0.20189 34.9622
0.44584 35.0733
0.6393 35.1623
0.74025 35.0956
0.83278 35.0956
0.90852 34.8621
1.00949 34.6954
1.11885 34.6954
1.21144 34.4397
1.31243 34.2173
1.37133 34.184
1.59851 34.0728
1.74157 33.9394
1.97717 33.8172
2.05292 33.7394
2.13708 33.6504
2.22124 33.5726
2.25492 33.5059
2.28021 33.3725
2.33914 33.2836
2.42331 33.1835
2.50748 33.1168
2.6926 33.0947
2.76835 33.0613
2.92825 32.9836
3.04608 32.9391
3.21439 32.8836
3.39952 32.8726
3.55098 32.8838
3.67716 32.9506
3.82022 32.9395
3.94645 32.9174
4.03897 32.9841
4.08942 33.0398
4.24087 33.0621
4.41753 33.1289
4.66996 33.1291
4.93921 33.1404
5.1159 33.1628
5.31783 33.174
5.31793 33.0517
5.33488 32.8849
5.33503 32.6959
5.51187 32.5293
5.6466 32.4182
5.82339 32.3405
5.98336 32.2517
6.09278 32.2295
6.21905 32.1852
6.42941 32.2076
6.65665 32.1856
6.81669 32.0412
6.89245 32.019
7.12822 31.897
7.17875 31.8636
7.27153 31.6636
7.63344 31.6529
7.71767 31.5862
7.89445 31.5531
8.03759 31.4977
8.11342 31.431
8.20604 31.3978
8.27332 31.4423
8.38273 31.4425
8.53429 31.387
8.59324 31.3649
8.65219 31.3316
8.7869 31.2984
8.87108 31.2874
8.9553 31.243
9.04797 31.1764
9.14063 31.121
9.23329 31.0655
9.29222 31.0544
9.3344 30.9878
9.39344 30.8989
9.4861 30.8435
9.62919 30.8437
9.75545 30.8438
9.83963 30.8328
9.93232 30.7662
9.99129 30.733
10.1007 30.722
10.1765 30.6888
10.2944 30.6778
10.387 30.6779
10.4712 30.667
10.589 30.6449
10.6648 30.6117
10.6898 30.7896
10.7065 30.8897
10.7484 31.0232
10.7398 31.1121
10.6555 31.2343
10.5376 31.2786
10.4534 31.323
10.4364 31.4008
10.6466 31.5345
10.7475 31.6125
10.781 31.7238
10.7723 31.8683
10.5787 31.8902
10.4693 31.9123
10.4102 32.0234
10.3849 32.0901
10.3426 32.2346
10.3593 32.3236
10.4096 32.4237
10.4768 32.5128
10.5861 32.5796
10.6954 32.6354
10.7879 32.6578
10.8805 32.6579
11.0068 32.6136
11.091 32.5804
11.1498 32.6139
11.2759 32.6919
11.3515 32.7921
11.4523 32.9257
11.4686 33.2259
11.4851 33.4261
11.5101 33.5485
11.72 33.8157
11.7872 33.9047
11.9552 34.0496
12.1316 34.1944
12.2745 34.2837
12.4594 34.3729
12.7284 34.4957
12.9133 34.585
13.1403 34.6744
13.2495 34.7413
13.3504 34.7971
13.4933 34.8308
13.6444 34.9978
13.8713 35.1317
14.0141 35.1987
14.1403 35.2212
14.2832 35.2437
14.4009 35.2551
14.6197 35.2444
14.8553 35.2005
14.9731 35.1896
15.1161 35.1899
15.2927 35.2348
15.444 35.2796
15.6206 35.2911
15.8477 35.2916
16.1421 35.2812
16.3776 35.304
16.5458 35.3155
16.7728 35.3716
16.9578 35.4166
17.0503 35.4168
17.2019 35.3393
17.3787 35.2508
17.6397 35.1736
17.8417 35.1297
17.926 35.0743
18.0944 34.9969
18.2966 34.8751
18.4399 34.7754
18.6253 34.6647
18.8359 34.5541
19.0212 34.4768
19.1894 34.4773
19.4078 34.5891
19.5421 34.7006
19.7017 34.8123
19.8617 34.7349
19.9966 34.6463
20.1482 34.5912
20.3249 34.5583
20.4932 34.5588
20.6278 34.5592
20.8299 34.482
20.9985 34.3824
21.1752 34.3496
21.2847 34.3055
21.4111 34.2503
21.5628 34.1729
21.6891 34.1288
21.8406 34.1071
21.9331 34.1185
22.034 34.141
22.1179 34.2302
22.2268 34.364
22.3362 34.3644
22.5635 34.3206
22.6308 34.2986
22.7152 34.2322
22.8752 34.1771
23.0015 34.1553
23.1782 34.1337
23.4221 34.1567
23.5986 34.2129
23.6827 34.2466
23.8592 34.2805
24.0694 34.3257
24.263 34.2819
24.4314 34.238
24.5493 34.2273
24.6501 34.2499
24.8014 34.2949
24.8601 34.3507
24.9102 34.4621
25.1032 34.5851
25.2211 34.5522
25.3559 34.5193
25.4905 34.5087
25.6251 34.5092
25.7596 34.5319
25.9193 34.5659
25.9695 34.655
26.0109 34.822
26.0432 35.1779
26.0678 35.3559
26.2023 35.3787
26.3115 35.4124
26.5132 35.4688
26.6224 35.5137
26.7903 35.581
26.9752 35.6151
27.1855 35.6271
27.3874 35.6167
27.5305 35.5951
27.6821 35.5401
27.8844 35.4408
28.0447 35.3303
28.2133 35.2309
28.2729 35.0643
28.349 34.9535
28.4166 34.887
28.5515 34.8209
28.6526 34.7657
28.7116 34.7548
28.8546 34.7554
28.9305 34.7112
29.0233 34.6449
29.1162 34.5675
29.2344 34.4568
29.3525 34.3794
29.4621 34.3243
29.5212 34.269
29.6395 34.1583
29.7746 34.0477
29.8927 33.9703
30.0438 34.0488
30.153 34.0938
30.2536 34.1721
30.3376 34.2058
30.4973 34.251
30.6064 34.2959
30.7071 34.352
30.7993 34.4302
30.8411 34.4971
30.8744 34.564
30.9246 34.642
30.9748 34.6978
31.0419 34.7315
31.1009 34.7095
31.1685 34.6431
31.2027 34.5321
31.2284 34.421
31.2625 34.3322
31.3132 34.288
31.3889 34.2883
31.5067 34.2888
31.5738 34.3225
31.7164 34.4121
31.8757 34.5463
32.035 34.6582
32.3197 34.9375
32.4032 35.0602
32.4698 35.2273
32.4943 35.3831
32.4939 35.472
32.4513 35.583
32.3581 35.716
32.189 35.9154
32.0536 36.0815
32.045 36.1371
32.204 36.2935
32.3214 36.3719
32.4556 36.4503
32.5732 36.4842
32.7834 36.5075
32.9515 36.5194
32.9765 36.5751
32.9591 36.6862
32.8825 36.8748
32.8229 37.0414
32.7294 37.2411
32.7544 37.2968
32.7962 37.3526
32.8715 37.4196
32.9806 37.4757
33.0983 37.4763
33.1742 37.4433
33.2672 37.3326
33.31 37.1771
33.26 37.0879
33.2016 36.9876
33.1851 36.9208
33.2108 36.8208
33.3542 36.7326
33.4639 36.6553
33.4643 36.5663
33.457 36.3439
33.4824 36.2995
33.5667 36.2666
33.6256 36.2558
33.7012 36.2895
33.8182 36.4235
33.8601 36.4682
33.8766 36.5238
33.884 36.7351
33.8746 36.9352
33.8994 37.0354
33.9498 37.0357
34.0594 36.9806
34.1688 36.9589
34.3539 36.9598
34.5389 36.9607
34.5888 37.0722
34.4961 37.1162
34.3948 37.1824
34.2682 37.2707
34.1673 37.2814
34.1 37.281
33.9238 37.2023
33.7892 37.2128
33.6628 37.2678
33.5696 37.4007
33.5691 37.5008
33.6527 37.6124
33.753 37.7352
33.9123 37.8361
34.0467 37.859
34.1308 37.8594
34.2068 37.793
34.2662 37.671
34.4012 37.5827
34.5109 37.5166
34.5949 37.5281
34.6872 37.573
34.7624 37.6735
34.8119 37.8627
34.8197 37.9851
34.8357 38.1297
34.7839 38.4074
34.7829 38.6076
34.8243 38.7301
34.8997 38.7972
35.0004 38.8311
35.1517 38.8429
35.2527 38.8101
35.3707 38.7551
35.4973 38.6668
35.623 38.7341
35.7321 38.7792
35.8082 38.6906
35.8009 38.4905
35.8182 38.3905
35.8858 38.3241
35.9699 38.3134
36.054 38.3139
36.1464 38.3366
36.2636 38.4261
